"","price","crime","nox","rooms","dist","radial","proptax","stratio","lowstat"
"29",18400,0.773000001907349,5.38000011444092,6.48999977111816,4.44999980926514,4,30.7000007629395,21,12.8000001907349
"30",21000,1.00199997425079,5.38000011444092,6.67000007629395,4.23000001907349,4,30.7000007629395,21,11.9799995422363
"31",12700,1.13100004196167,5.38000011444092,5.69000005722046,4.23000001907349,4,30.7000007629395,21,22.6000003814697
"32",14500,1.35500001907349,5.38000011444092,6.07000017166138,4.17000007629395,4,30.7000007629395,21,13.039999961853
"33",13200,1.38800001144409,5.38000011444092,5.94999980926514,3.99000000953674,4,30.7000007629395,21,27.7099990844727
"34",13100,1.15199995040894,5.38000011444092,5.69999980926514,3.78999996185303,4,30.7000007629395,21,18.3500003814697
"35",13500,1.61300003528595,5.38000011444092,6.09999990463257,3.75999999046326,4,30.7000007629395,21,20.3400001525879
"36",18900,0.0640000030398369,4.98999977111816,5.92999982833862,3.35999989509583,5,27.8999996185303,19.2000007629395,9.68000030517578
"37",20000,0.0970000028610229,4.98999977111816,5.84000015258789,3.38000011444092,5,27.8999996185303,19.2000007629395,11.4099998474121
"38",13668,0.0799999982118607,4.98999977111816,5.84999990463257,3.9300000667572,5,27.8999996185303,19.2000007629395,8.77000045776367
"39",24701,0.174999997019768,4.98999977111816,5.96999979019165,3.84999990463257,5,27.8999996185303,19.2000007629395,10.1300001144409
"40",30801,0.0280000008642673,4.28000020980835,6.59000015258789,5.40000009536743,3,25.2000007629395,18.2999992370605,4.32000017166138
"41",34899,0.034000001847744,4.28000020980835,7.01999998092651,5.40000009536743,3,25.2000007629395,18.2999992370605,1.98000001907349
"42",26601,0.127000004053116,4.48000001907349,6.76999998092651,5.71999979019165,3,23.2999992370605,17.8999996185303,4.84000015258789
"43",25301,0.141000002622604,4.48000001907349,6.17000007629395,5.71999979019165,3,23.2999992370605,17.8999996185303,5.80999994277954
"44",24701,0.158999994397163,4.48000001907349,6.21000003814697,5.71999979019165,3,23.2999992370605,17.8999996185303,7.44000005722046
"45",21200,0.123000003397465,4.48000001907349,6.07000017166138,5.71999979019165,3,23.2999992370605,17.8999996185303,9.55000019073486
"46",19300,0.171000003814697,4.48000001907349,5.67999982833862,5.09999990463257,3,23.2999992370605,17.8999996185303,10.210000038147
"47",20000,0.187999993562698,4.48000001907349,5.78999996185303,5.09999990463257,3,23.2999992370605,17.8999996185303,14.1499996185303
"48",16600,0.229000002145767,4.48000001907349,6.03000020980835,5.69000005722046,3,23.2999992370605,17.8999996185303,18.7999992370605
"49",14400,0.254000008106232,4.48000001907349,5.40000009536743,5.86999988555908,3,23.2999992370605,17.8999996185303,30.8099994659424
"50",19400,0.219999998807907,4.48000001907349,5.59999990463257,6.09000015258789,3,23.2999992370605,17.8999996185303,16.2000007629395
"51",19700,0.0890000015497208,4.3899998664856,5.96000003814697,6.80999994277954,4,24.2999992370605,16.7999992370605,13.4499998092651
"52",20500,0.0430000014603138,4.3899998664856,6.1100001335144,6.80999994277954,4,24.2999992370605,16.7999992370605,9.43000030517578
"53",22620,0.0540000014007092,4.3899998664856,6.51000022888184,6.80999994277954,4,24.2999992370605,16.7999992370605,5.28000020980835
"54",23400,0.0500000007450581,4.3899998664856,6,6.80999994277954,4,24.2999992370605,21.1000003814697,8.43000030517578
"55",18900,0.0140000004321337,4.09999990463257,5.8899998664856,7.32000017166138,3,46.9000015258789,17.8999996185303,14.8000001907349
"56",35401,0.0130000002682209,4.03000020980835,7.25,8.69999980926514,5,22.6000003814697,17.2999992370605,4.80999994277954
"57",24701,0.0209999997168779,4.09999990463257,6.38000011444092,9.1899995803833,2,31.2999992370605,15.1000003814697,5.76999998092651
"58",32562,0.0140000004321337,4.1100001335144,6.82000017166138,8.31999969482422,5,25.6000003814697,19.7000007629395,3.95000004768372
"59",23300,0.153999999165535,4.53000020980835,6.1399998664856,7.80999994277954,8,28.3999996185303,19.7000007629395,6.8600001335144
"60",19600,0.103000000119209,4.53000020980835,5.92999982833862,6.92999982833862,8,28.3999996185303,19.7000007629395,9.22000026702881
"61",18700,0.149000003933907,4.53000020980835,5.73999977111816,6.76000022888184,8,28.3999996185303,19.7000007629395,13.1499996185303
"62",16000,0.172000005841255,4.53000020980835,5.96999979019165,6.82000017166138,8,28.3999996185303,19.7000007629395,14.4399995803833
"63",22199,0.109999999403954,4.53000020980835,6.46000003814697,7.23000001907349,8,28.3999996185303,19.7000007629395,6.73000001907349
"64",24999,0.127000004053116,4.53000020980835,6.76000022888184,7.98000001907349,8,28.3999996185303,19.7000007629395,9.5
"65",33001,0.0199999995529652,4.15999984741211,7.09999990463257,9.22000026702881,3,21.6000003814697,18.6000003814697,8.05000019073486
"66",23501,0.0359999984502792,3.98000001907349,6.28999996185303,6.6100001335144,4,33.7000007629395,16.1000003814697,4.67000007629395
"67",19400,0.0439999997615814,3.98000001907349,5.78999996185303,6.6100001335144,4,33.7000007629395,16.1000003814697,10.2399997711182
"68",22000,0.0579999983310699,4.09000015258789,5.88000011444092,6.5,4,34.5,18.8999996185303,8.10000038146973
"69",17400,0.136000007390976,4.09000015258789,5.59000015258789,6.5,4,34.5,18.8999996185303,13.0900001525879
"70",20900,0.128000006079674,4.09000015258789,5.88000011444092,6.5,4,34.5,18.8999996185303,8.78999996185303
"71",24200,0.0879999995231628,4.13000011444092,6.42000007629395,5.28999996185303,4,30.5,19.2000007629395,6.71999979019165
"72",21700,0.158999994397163,4.13000011444092,5.96000003814697,5.28999996185303,4,30.5,19.2000007629395,9.88000011444092
"73",22800,0.0920000001788139,4.13000011444092,6.05999994277954,5.28999996185303,4,30.5,19.2000007629395,5.51999998092651
"74",23400,0.194999992847443,4.13000011444092,6.23999977111816,5.28999996185303,4,30.5,19.2000007629395,7.53999996185303
"75",24101,0.0790000036358833,4.36999988555908,6.26999998092651,4.25,5,39.7999992370605,18.7000007629395,6.78000020980835
"76",21400,0.0949999988079071,4.36999988555908,6.28999996185303,4.5,5,39.7999992370605,18.7000007629395,8.9399995803833
"77",20000,0.101999998092651,4.36999988555908,6.28000020980835,4.05000019073486,5,39.7999992370605,18.7000007629395,11.9700002670288
"78",20800,0.0869999974966049,4.36999988555908,6.1399998664856,4.09000015258789,5,39.7999992370605,18.7000007629395,10.2700004577637
"79",21200,0.0560000017285347,4.36999988555908,6.23000001907349,5.01000022888184,5,39.7999992370605,18.7000007629395,12.3400001525879
"80",20300,0.0839999988675117,4.36999988555908,5.86999988555908,4.5,5,39.7999992370605,18.7000007629395,9.10000038146973
"81",28001,0.0410000011324883,4.26000022888184,6.73000001907349,5.40000009536743,4,28.1000003814697,19,5.28999996185303
"82",23899,0.0450000017881393,4.26000022888184,6.61999988555908,5.40000009536743,4,28.1000003814697,19,7.21999979019165
"83",24800,0.0370000004768372,4.26000022888184,6.30000019073486,5.40000009536743,4,28.1000003814697,19,6.71999979019165
"84",22900,0.0359999984502792,4.26000022888184,6.17000007629395,5.40000009536743,4,28.1000003814697,19,7.51000022888184
"85",23899,0.0509999990463257,4.48999977111816,6.3899998664856,4.78000020980835,3,24.7000007629395,18.5,9.61999988555908
"86",26601,0.0570000000298023,4.48999977111816,6.63000011444092,4.44000005722046,3,24.7000007629395,18.5,6.53000020980835
"87",22501,0.0520000010728836,4.48999977111816,6.01000022888184,4.42999982833862,3,24.7000007629395,18.5,12.8599996566772
"88",22199,0.0719999969005585,4.48999977111816,6.11999988555908,3.75,3,24.7000007629395,18.5,8.4399995803833
"89",23600,0.0570000000298023,4.8899998664856,7.01000022888184,3.42000007629395,2,27,17.7999992370605,5.5
"90",28701,0.0529999993741512,4.8899998664856,7.07999992370605,3.41000008583069,2,27,17.7999992370605,5.69999980926514
"91",22600,0.0469999983906746,4.8899998664856,6.42000007629395,3.08999991416931,2,27,17.7999992370605,8.8100004196167
"92",22000,0.0390000008046627,4.8899998664856,6.40000009536743,3.08999991416931,2,27,17.7999992370605,8.19999980926514
"93",22900,0.0419999994337559,4.6399998664856,6.44000005722046,3.67000007629395,4,27,18.2000007629395,8.15999984741211
"94",24999,0.028999999165535,4.6399998664856,6.21000003814697,3.67000007629395,4,27,18.2000007629395,6.21000003814697
"95",20600,0.0430000014603138,4.6399998664856,6.25,3.60999989509583,4,27,18.2000007629395,10.5900001525879
"96",28399,0.122000001370907,4.44999980926514,6.61999988555908,3.5,2,27.6000003814697,18,6.65000009536743
"97",21400,0.115000002086163,4.44999980926514,6.15999984741211,3.5,2,27.6000003814697,18,11.3400001525879
"98",38700,0.120999999344349,4.44999980926514,8.06999969482422,3.5,2,27.6000003814697,18,4.21000003814697
"99",43800,0.0820000022649765,4.44999980926514,7.82000017166138,3.5,2,27.6000003814697,18,3.5699999332428
"100",33200,0.0689999982714653,4.44999980926514,7.42000007629395,3.5,2,27.6000003814697,18,6.19000005722046
"101",27499,0.149000003933907,5.19999980926514,6.73000001907349,2.77999997138977,5,38.4000015258789,20.8999996185303,9.42000007629395
"102",26500,0.114000000059605,5.19999980926514,6.78000020980835,2.85999989509583,5,38.4000015258789,20.8999996185303,7.67000007629395
"103",18600,0.229000002145767,5.19999980926514,6.40000009536743,2.71000003814697,5,38.4000015258789,20.8999996185303,10.6300001144409
"104",19300,0.211999997496605,5.19999980926514,6.1399998664856,2.71000003814697,5,38.4000015258789,20.8999996185303,13.4399995803833
"105",20100,0.140000000596046,5.19999980926514,6.17000007629395,2.42000007629395,5,38.4000015258789,20.8999996185303,12.3299999237061
"106",19500,0.133000001311302,5.19999980926514,5.84999990463257,2.10999989509583,5,38.4000015258789,20.8999996185303,16.4699993133545
"107",19500,0.171000003814697,5.19999980926514,5.84000015258789,2.21000003814697,5,38.4000015258789,20.8999996185303,18.6599998474121
"108",20400,0.130999997258186,5.19999980926514,6.13000011444092,2.11999988555908,5,38.4000015258789,20.8999996185303,14.0900001525879
"109",19800,0.128000006079674,5.19999980926514,6.46999979019165,2.4300000667572,5,38.4000015258789,20.8999996185303,12.2700004577637
"110",19400,0.263999998569489,5.19999980926514,6.23000001907349,2.54999995231628,5,38.4000015258789,20.8999996185303,15.5500001907349
"111",21700,0.108000002801418,5.46999979019165,6.19000005722046,2.77999997138977,5,38.4000015258789,20.8999996185303,13
"112",22800,0.101000003516674,5.46999979019165,6.71000003814697,2.6800000667572,6,43.2000007629395,17.7999992370605,10.1599998474121
"113",18800,0.123000003397465,5.46999979019165,5.90999984741211,2.34999990463257,6,43.2000007629395,17.7999992370605,16.2099990844727
"114",18700,0.222000002861023,5.46999979019165,6.09000015258789,2.63000011444092,6,43.2000007629395,17.7999992370605,17.0900001525879
"115",18500,0.142000004649162,5.46999979019165,6.25,2.25999999046326,6,43.2000007629395,17.7999992370605,10.4499998092651
"116",18300,0.171000003814697,5.46999979019165,5.92999982833862,2.46000003814697,6,43.2000007629395,17.7999992370605,15.7600002288818
"117",21200,0.131999999284744,5.46999979019165,6.17999982833862,2.73000001907349,6,43.2000007629395,17.7999992370605,12.039999961853
"118",19200,0.150999993085861,5.46999979019165,6.01999998092651,2.75,6,43.2000007629395,17.7999992370605,10.3000001907349
"119",20400,0.130999997258186,5.46999979019165,5.86999988555908,2.48000001907349,6,43.2000007629395,17.7999992370605,15.3699998855591
"120",19300,0.144999995827675,5.80999994277954,5.73000001907349,2.75999999046326,6,43.2000007629395,17.7999992370605,13.6099996566772
"121",22000,0.0689999982714653,5.80999994277954,5.86999988555908,2.25999999046326,2,18.7999992370605,19.1000003814697,39.0699996948242
"122",20300,0.0719999969005585,5.80999994277954,6,2.20000004768372,2,18.7999992370605,19.1000003814697,14.2700004577637
"123",20500,0.0930000022053719,5.80999994277954,5.96000003814697,2.08999991416931,2,18.7999992370605,19.1000003814697,17.9300003051758
"124",17300,0.150000005960464,5.80999994277954,5.8600001335144,1.94000005722046,2,18.7999992370605,19.1000003814697,25.4099998474121
"125",18800,0.0979999974370003,5.80999994277954,5.88000011444092,2.00999999046326,2,18.7999992370605,19.1000003814697,17.5799999237061
"126",21400,0.168999999761581,5.80999994277954,5.98999977111816,1.99000000953674,2,18.7999992370605,19.1000003814697,14.8100004196167
"127",15700,0.386999994516373,6.23999977111816,5.6100001335144,1.75999999046326,2,18.7999992370605,19.1000003814697,27.2600002288818
"128",16200,0.25900000333786,6.23999977111816,5.69000005722046,1.78999996185303,4,43.7000007629395,21.2000007629395,17.1900005340576
"129",18000,0.324999988079071,6.23999977111816,6.42999982833862,1.80999994277954,4,43.7000007629395,21.2000007629395,15.3900003433228
"130",14300,0.880999982357025,6.23999977111816,5.6399998664856,1.98000001907349,4,43.7000007629395,21.2000007629395,18.3400001525879
"131",19200,0.340000003576279,6.23999977111816,6.46000003814697,2.11999988555908,4,43.7000007629395,21.2000007629395,12.6000003814697
"132",19600,1.192999958992,6.23999977111816,6.32999992370605,2.26999998092651,4,43.7000007629395,21.2000007629395,12.2600002288818
"133",23001,0.589999973773956,6.23999977111816,6.36999988555908,2.32999992370605,4,43.7000007629395,21.2000007629395,11.1199998855591
"134",18400,0.330000013113022,6.23999977111816,5.82000017166138,2.47000002861023,4,43.7000007629395,21.2000007629395,15.0299997329712
"135",15600,0.976000010967255,6.23999977111816,5.76000022888184,2.34999990463257,4,43.7000007629395,21.2000007629395,17.3099994659424
"136",18100,0.558000028133392,6.23999977111816,6.32999992370605,2.10999989509583,4,43.7000007629395,21.2000007629395,16.9599990844727
"137",17400,0.323000013828278,6.23999977111816,5.94000005722046,1.97000002861023,4,43.7000007629395,21.2000007629395,16.8999996185303
"138",17100,0.351999998092651,6.23999977111816,6.44999980926514,1.85000002384186,4,43.7000007629395,21.2000007629395,14.5900001525879
"139",13300,0.25,6.23999977111816,5.8600001335144,1.66999995708466,4,43.7000007629395,21.2000007629395,21.3199996948242
"140",17800,0.545000016689301,6.23999977111816,6.15000009536743,1.66999995708466,4,43.7000007629395,21.2000007629395,18.4599990844727
"141",14000,0.291000008583069,6.23999977111816,6.17000007629395,1.61000001430511,4,43.7000007629395,21.2000007629395,24.1599998474121
"142",14400,1.62899994850159,6.23999977111816,5.01999998092651,1.44000005722046,4,43.7000007629395,21.2000007629395,34.4099998474121
"143",13400,3.32100009918213,8.71000003814697,5.40000009536743,1.32000005245209,5,40.2999992370605,14.6999998092651,26.8199996948242
"144",15600,4.09700012207031,8.71000003814697,5.46999979019165,1.4099999666214,5,40.2999992370605,14.6999998092651,26.4200000762939
"145",11800,2.77999997138977,8.71000003814697,4.90000009536743,1.35000002384186,5,40.2999992370605,14.6999998092651,29.2900009155273
"146",13800,2.37899994850159,8.71000003814697,6.13000011444092,1.41999995708466,5,40.2999992370605,14.6999998092651,27.7999992370605
"147",15600,2.15499997138977,8.71000003814697,5.63000011444092,1.51999998092651,5,40.2999992370605,14.6999998092651,16.6499996185303
"148",14600,2.36899995803833,8.71000003814697,4.92999982833862,1.46000003814697,5,40.2999992370605,14.6999998092651,29.5300006866455
"149",17794,2.33100008964539,8.71000003814697,5.19000005722046,1.52999997138977,5,40.2999992370605,14.6999998092651,28.3199996948242
"150",15400,2.73399996757507,8.71000003814697,5.59999990463257,1.52999997138977,5,40.2999992370605,14.6999998092651,21.4500007629395
"151",21500,1.65699994564056,8.71000003814697,6.11999988555908,1.62000000476837,5,40.2999992370605,14.6999998092651,14.1000003814697
"152",19600,1.49600005149841,8.71000003814697,5.40000009536743,1.5900000333786,5,40.2999992370605,14.6999998092651,13.2799997329712
"153",15300,1.12699997425079,8.71000003814697,5.01000022888184,1.61000001430511,5,40.2999992370605,14.6999998092651,12.1199998855591
"154",19400,3.1489999294281,8.71000003814697,5.71000003814697,1.62000000476837,5,40.2999992370605,14.6999998092651,15.789999961853
"155",17000,1.41400003433228,8.71000003814697,6.13000011444092,1.75,5,40.2999992370605,14.6999998092651,15.1199998855591
"156",15600,3.53500008583069,8.71000003814697,6.15000009536743,1.75,5,40.2999992370605,14.6999998092651,15.0200004577637
"157",13100,2.44700002670288,8.71000003814697,5.26999998092651,1.74000000953674,5,40.2999992370605,14.6999998092651,16.1399993896484
"158",41299,1.22399997711182,6.05000019073486,6.94000005722046,1.87999999523163,5,40.2999992370605,14.6999998092651,4.59000015258789
"159",24299,1.34300005435944,6.05000019073486,6.07000017166138,1.75999999046326,5,40.2999992370605,14.6999998092651,6.42999982833862
"160",23300,1.42499995231628,8.71000003814697,6.51000022888184,1.76999998092651,5,40.2999992370605,14.6999998092651,7.3899998664856
"161",27000,1.27300000190735,6.05000019073486,6.25,1.79999995231628,5,40.2999992370605,14.6999998092651,5.5
"162",50001,1.46300005912781,6.05000019073486,7.48999977111816,1.97000002861023,5,40.2999992370605,14.6999998092651,1.73000001907349
"163",50001,1.83399999141693,6.05000019073486,7.80000019073486,2.03999996185303,5,40.2999992370605,14.6999998092651,1.91999995708466
"164",50001,1.51900005340576,6.05000019073486,8.36999988555908,2.16000008583069,5,40.2999992370605,14.6999998092651,3.3199999332428
"165",22700,2.24200010299683,6.05000019073486,5.84999990463257,2.42000007629395,5,40.2999992370605,14.6999998092651,11.6400003433228
"166",24999,2.92400002479553,6.05000019073486,6.09999990463257,2.27999997138977,5,40.2999992370605,14.6999998092651,9.8100004196167
"167",50001,2.00999999046326,6.05000019073486,7.92999982833862,2.04999995231628,5,40.2999992370605,14.6999998092651,3.70000004768372
"168",23799,1.79999995231628,6.05000019073486,5.88000011444092,2.4300000667572,5,40.2999992370605,14.6999998092651,12.1400003433228
"169",23799,2.29999995231628,6.05000019073486,6.32000017166138,2.09999990463257,5,40.2999992370605,14.6999998092651,11.0900001525879
"170",22299,2.45000004768372,6.05000019073486,6.40000009536743,2.25999999046326,5,40.2999992370605,14.6999998092651,11.3199996948242
"171",17400,1.20700001716614,6.05000019073486,5.86999988555908,2.4300000667572,5,40.2999992370605,14.6999998092651,14.4300003051758
"172",19100,2.31399989128113,6.05000019073486,5.88000011444092,2.39000010490417,5,40.2999992370605,14.6999998092651,12.0299997329712
"173",23100,0.138999998569489,5.09999990463257,5.57000017166138,2.59999990463257,5,29.6000003814697,16.6000003814697,14.6899995803833
"174",23600,0.0920000001788139,5.09999990463257,6.42000007629395,2.65000009536743,5,29.6000003814697,16.6000003814697,9.03999996185303
"175",22600,0.0839999988675117,5.09999990463257,5.8600001335144,2.70000004768372,5,29.6000003814697,16.6000003814697,9.64000034332275
"176",29401,0.0670000016689301,5.09999990463257,6.55000019073486,3.13000011444092,5,29.6000003814697,16.6000003814697,5.32999992370605
"177",23200,0.0700000002980232,5.09999990463257,6.01999998092651,3.54999995231628,5,29.6000003814697,16.6000003814697,10.1099996566772
"178",24600,0.0540000014007092,5.09999990463257,6.30999994277954,3.29999995231628,5,29.6000003814697,16.6000003814697,6.28999996185303
"179",29900,0.0659999996423721,5.09999990463257,6.8600001335144,2.91000008583069,5,29.6000003814697,16.6000003814697,6.92000007629395
"180",37201,0.0579999983310699,4.88000011444092,6.98000001907349,2.82999992370605,3,19.2999992370605,17.7999992370605,5.03999996185303
"181",39799,0.0659999996423721,4.88000011444092,7.76000022888184,2.74000000953674,3,19.2999992370605,17.7999992370605,7.55999994277954
"182",36199,0.0689999982714653,4.88000011444092,6.1399998664856,2.59999990463257,3,19.2999992370605,17.7999992370605,9.44999980926514
"183",37900,0.090999998152256,4.88000011444092,7.15000009536743,2.70000004768372,3,19.2999992370605,17.7999992370605,4.82000017166138
"184",32500,0.100000001490116,4.88000011444092,6.55999994277954,2.84999990463257,3,19.2999992370605,17.7999992370605,5.67999982833862
"185",26399,0.0829999968409538,4.88000011444092,5.59999990463257,2.99000000953674,3,19.2999992370605,17.7999992370605,13.9799995422363
"186",29599,0.0599999986588955,4.88000011444092,6.15000009536743,3.27999997138977,3,19.2999992370605,17.7999992370605,13.1499996185303
"187",50001,0.0560000017285347,4.88000011444092,7.82999992370605,3.20000004768372,3,19.2999992370605,17.7999992370605,4.44999980926514
"188",32000,0.0790000036358833,4.36999988555908,6.78000020980835,3.78999996185303,5,39.7999992370605,15.1999998092651,6.67999982833862
"189",29801,0.126000002026558,4.36999988555908,6.55999994277954,4.57000017166138,5,39.7999992370605,15.1999998092651,4.55999994277954
"190",34899,0.0839999988675117,4.36999988555908,7.17999982833862,4.57000017166138,5,39.7999992370605,15.1999998092651,5.3899998664856
"191",37001,0.090999998152256,4.36999988555908,6.94999980926514,6.48000001907349,5,39.7999992370605,15.1999998092651,5.09999990463257
"192",30501,0.0689999982714653,4.36999988555908,6.73999977111816,6.48000001907349,5,39.7999992370605,15.1999998092651,4.69000005722046
"193",36399,0.0869999974966049,4.36999988555908,7.17999982833862,6.48000001907349,5,39.7999992370605,15.1999998092651,2.86999988555908
"194",31101,0.0219999998807907,4.01000022888184,6.80000019073486,6.21999979019165,1,26.5,15.6000003814697,5.03000020980835
"195",29100,0.0140000004321337,4.01000022888184,6.59999990463257,6.21999979019165,1,26.5,15.6000003814697,4.38000011444092
"196",50001,0.0140000004321337,4.21999979019165,7.86999988555908,5.65000009536743,4,25.5,14.3999996185303,2.97000002861023
"197",33300,0.0399999991059303,4.03999996185303,7.28999996185303,7.30999994277954,2,32.9000015258789,12.6000003814697,4.07999992370605
"198",30300,0.0469999983906746,4.03999996185303,7.1100001335144,7.30999994277954,2,32.9000015258789,12.6000003814697,8.60999965667725
"199",34600,0.0379999987781048,4.03999996185303,7.26999998092651,7.30999994277954,2,32.9000015258789,12.6000003814697,6.61999988555908
"200",34899,0.0320000015199184,4.03000020980835,6.96999979019165,7.65000009536743,3,40.2000007629395,17,4.55999994277954
"201",32899,0.0179999992251396,4.03000020980835,7.13000011444092,7.65000009536743,3,40.2000007629395,17,4.44999980926514
"202",24101,0.034000001847744,4.15000009536743,6.15999984741211,6.26999998092651,2,34.7999992370605,14.6999998092651,7.42999982833862
"203",42302,0.0219999998807907,4.15000009536743,7.6100001335144,6.26999998092651,2,34.7999992370605,14.6999998092651,3.10999989509583
"204",48499,0.0350000001490116,4.15999984741211,7.84999990463257,5.11999988555908,4,22.3999996185303,14.6999998092651,3.80999994277954
"205",50001,0.0199999995529652,4.15999984741211,8.02999973297119,5.11999988555908,4,22.3999996185303,14.6999998092651,2.88000011444092
"206",22600,0.136000007390976,4.8899998664856,5.8899998664856,3.95000004768372,4,27.7000007629395,18.6000003814697,10.8699998855591
"207",24399,0.230000004172325,4.8899998664856,6.32999992370605,4.34999990463257,4,27.7000007629395,18.6000003814697,10.9700002670288
"208",22501,0.252000004053116,4.8899998664856,5.78000020980835,4.34999990463257,4,27.7000007629395,18.6000003814697,18.0599994659424
"209",24399,0.136000007390976,4.8899998664856,6.05999994277954,4.23999977111816,4,27.7000007629395,18.6000003814697,14.6599998474121
"210",20000,0.435999989509583,4.8899998664856,5.34000015258789,3.86999988555908,4,27.7000007629395,18.6000003814697,23.0900001525879
"211",21700,0.17399999499321,4.8899998664856,5.96000003814697,3.88000011444092,4,27.7000007629395,18.6000003814697,17.2700004577637
"212",19300,0.375999987125397,4.8899998664856,5.40000009536743,3.67000007629395,4,27.7000007629395,18.6000003814697,23.9799995422363
"213",22400,0.216999992728233,4.8899998664856,5.80999994277954,3.65000009536743,4,27.7000007629395,18.6000003814697,16.0300006866455
"214",28099,0.141000002622604,4.8899998664856,6.36999988555908,3.95000004768372,4,27.7000007629395,18.6000003814697,9.38000011444092
"215",23699,0.28999999165535,4.8899998664856,5.40999984741211,3.58999991416931,4,27.7000007629395,18.6000003814697,29.5499992370605
"216",24999,0.197999998927116,4.8899998664856,6.17999982833862,3.95000004768372,4,27.7000007629395,18.6000003814697,9.47000026702881
"217",23300,0.046000000089407,5.5,5.8899998664856,3.10999989509583,5,27.6000003814697,16.3999996185303,13.5100002288818
"218",28701,0.0700000002980232,5.5,6.6399998664856,3.42000007629395,5,27.6000003814697,16.3999996185303,9.6899995803833
"219",21500,0.111000001430511,5.5,5.94999980926514,2.89000010490417,5,27.6000003814697,16.3999996185303,17.9200000762939
"220",23001,0.114000000059605,5.5,6.36999988555908,3.35999989509583,5,27.6000003814697,16.3999996185303,10.5
"221",26699,0.358000010251999,5.07000017166138,6.94999980926514,2.85999989509583,8,30.7000007629395,16.3999996185303,9.71000003814697
"222",21700,0.407999992370605,5.07000017166138,6.15999984741211,3.04999995231628,8,30.7000007629395,17.3999996185303,21.4599990844727
"223",27499,0.624000012874603,5.07000017166138,6.88000011444092,3.26999998092651,8,30.7000007629395,17.3999996185303,9.93000030517578
